-0.547429	0.0225821	0.011239
-0.54707	0.0145396	0.00901014
-0.546712	0.0356893	0.0141365
-0.546353	0.0289035	0.0127566
-0.545994	0.0185923	0.010246
-0.545635	0.0256085	0.0120249
-0.545276	0.0198909	0.0106012
-0.544916	0.0127754	0.00850638
-0.544557	0.0114654	0.00806985
-0.544197	0.0205116	0.0108101
-0.543837	0.0230816	0.0114876
-0.543477	0.0324011	0.013624
-0.543117	0.0346441	0.0140782
-0.542757	0.0440112	0.0158485
-0.542396	0.017407	0.00996631
-0.542036	0.035728	0.0142896
-0.541675	0.020829	0.010915
-0.541314	0.00247456	0.00376309
-0.540953	0.0200593	0.0107256
-0.540592	0.0232113	0.0115521
-0.540231	0.0231968	0.0115449
-0.539869	0.0179427	0.0101339
-0.539508	0.0224704	0.0113212
-0.539146	0.00726575	0.00643578
-0.538784	0.0163779	0.00966827
-0.538422	0.00656365	0.00612334
-0.53806	0.0220146	0.0112117
-0.537697	0.0175457	0.00999902
-0.537335	0.0172014	0.00988544
-0.536972	0.022693	0.0113402
-0.536609	0.0228496	0.0113721
-0.536246	0.0115723	0.00808866
-0.535883	0.0171383	0.00983541
-0.53552	0.0339007	0.0138232
-0.535156	0.0170494	0.00979808
-0.534793	0.0171906	0.00982694
-0.534429	0.0228082	0.0112935
-0.534065	0.0275251	0.0123783
-0.533701	0.0174837	0.00985379
-0.533337	0.0268369	0.012201
-0.532972	0.0120407	0.00816241
-0.532608	0.022247	0.0110722
-0.532243	0.0205432	0.0106152
-0.531878	0.00492841	0.00518723
-0.531513	0.00251908	0.00370016
-0.531148	0.0211847	0.0107108
-0.530783	0.0163555	0.00939932
-0.530418	0.013993	0.00868369
-0.530052	0.00329003	0.00420532
-0.529686	0.0207864	0.0105597
-0.529321	0.0189628	0.0100749
-0.528955	0.028418	0.0123067
-0.528588	0.0147231	0.00883153
-0.528222	0.0287861	0.0123223
-0.527856	0.0137472	0.00850867
-0.527489	0.00644816	0.00582048
-0.527122	0.0129175	0.00821389
-0.526755	0.0221629	0.0107207
-0.526388	0.0247747	0.0113074
-0.526021	0.0181501	0.0096647
-0.525653	0.0157808	0.00899723
-0.525286	0.0267353	0.0116855
-0.524918	0.013954	0.00842248
-0.52455	0.0116886	0.00768906
-0.524182	0.015235	0.0087554
-0.523814	0.0151738	0.00872019
-0.523446	0.0119303	0.0077211
-0.523077	0.00502127	0.00499812
-0.522709	0.00665952	0.00573579
-0.52234	0.00990561	0.00697203
-0.521971	0.0168585	0.00907919
-0.521602	0.025964	0.0112542
-0.521233	0.0250816	0.0110364
-0.520863	0.0266553	0.0113408
-0.520494	0.0164192	0.00887551
-0.520124	0.0212178	0.0100685
-0.519754	0.0181219	0.00928737
-0.519384	0.0115715	0.00740652
-0.519014	0.01633	0.00877973
-0.518643	0.0148175	0.00834163
-0.518273	0.00942501	0.00663376
-0.517902	0.0157916	0.00856803
-0.517532	0.0168749	0.00884461
-0.517161	0.00711194	0.00572997
-0.516789	0.00462671	0.00460538
-0.516418	0.00459479	0.00457361
-0.516047	0.0160497	0.00853182
-0.515675	0.0134124	0.00778971
-0.515303	0.00708512	0.00564843
-0.514932	0.0111639	0.00706902
-0.51456	0.0162604	0.00851377
-0.514187	0.0126138	0.00748871
-0.513815	0.0218696	0.00983905
-0.513442	0.0279806	0.0110936
-0.51307	0.0195373	0.00924468
-0.512697	0.0098874	0.00656433
-0.512324	0.00697756	0.00550244
-0.511951	0.0218247	0.00970344
-0.511578	0.0197311	0.00920398
-0.511204	0.0102821	0.00663536
-0.51083	0.00862131	0.00606808
-0.510457	0.00858115	0.00603981
-0.510083	0.0112945	0.00690817
-0.509709	0.0155097	0.00807225
-0.509334	0.0112495	0.00685761
-0.50896	0.0169093	0.00838617
-0.508585	0.0323207	0.0115631
-0.508211	0.0316156	0.011407
-0.507836	0.0289549	0.0108934
-0.507461	0.0259292	0.0102933
-0.507086	0.0128035	0.00722468
-0.50671	0.0112007	0.00674617
-0.506335	0.0152579	0.00785279
-0.505959	0.0101352	0.00637965
-0.505583	0.0172317	0.00829414
-0.505207	0.0108086	0.00655265
-0.504831	0.00487826	0.00439128
-0.504455	0.0226951	0.00944655
-0.504078	0.0119312	0.00683209
-0.503702	0.00786311	0.00553442
-0.503325	0.0142089	0.00742527
-0.502948	0.0188106	0.0085256
-0.502571	0.0323216	0.0111472
-0.502194	0.0119905	0.00676968
-0.501816	0.00767355	0.005401
-0.501439	0.00764563	0.00538135
-0.501061	0.0175758	0.00815005
-0.500683	0.0156804	0.00768812
-0.500305	0.00506591	0.00436101
-0.499927	0.0139128	0.00720872
-0.499549	0.0149979	0.00746439
-0.49917	0.0149185	0.00742483
-0.498791	0.00798687	0.00542056
-0.498413	0.00740364	0.00521102
-0.498034	0.00738295	0.00519646
-0.497654	0.0213437	0.00881531
-0.497275	0.00436022	0.00397256
-0.496896	0.0142187	0.00715624
-0.496516	0.021591	0.0088037
-0.496136	0.00737911	0.00513695
-0.495756	0.0214465	0.00873664
-0.495376	0.0108545	0.00620394
-0.494996	0.0178508	0.00794629
-0.494615	0.0175243	0.00785597
-0.494235	0.0107374	0.00612583
-0.493854	0.0136379	0.00687976
-0.493473	0.00676853	0.00484021
-0.493092	0.00424139	0.00383002
-0.492711	0.0136328	0.00685464
-0.492329	0.0109963	0.0061378
-0.491948	0.0161796	0.00742699
-0.491566	0.00834874	0.00532668
-0.491184	0.0200967	0.0082479
-0.490802	0.0182857	0.00784668
-0.49042	0.0247676	0.00911245
-0.490038	0.00963172	0.00567435
-0.489655	0.00828066	0.0052515
-0.489272	0.0161737	0.00732057
-0.488889	0.0127474	0.00648602
-0.488506	0.0130003	0.00654383
-0.488123	0.0214593	0.00839788
-0.48774	0.00198575	0.0025486
-0.487356	0.0119131	0.00622471
-0.486973	0.0196121	0.00796969
-0.486589	0.0180671	0.00763795
-0.486205	0.0145349	0.00683954
-0.485821	0.0186149	0.0077248
-0.485436	0.0152888	0.00698684
-0.485052	0.0136919	0.00659937
-0.484667	0.0168626	0.00730873
-0.484282	0.0208971	0.00811724
-0.483897	0.0207	0.00805857
-0.483512	0.00945391	0.00543305
-0.483127	0.0094197	0.00541339
-0.482741	0.010401	0.00568187
-0.482356	0.0104434	0.00568684
-0.48197	0.00938677	0.00538056
-0.481584	0.0165538	0.00712534
-0.481198	0.0206761	0.00794286
-0.480812	0.0245483	0.00863911
-0.480425	0.0175848	0.00730074
-0.480039	0.0142996	0.00657137
-0.479652	0.0201447	0.00778295
-0.479265	0.00906749	0.00521098
-0.478878	0.0102774	0.00553816
-0.47849	0.00948395	0.00531275
-0.478103	0.0137342	0.00638581
-0.477715	0.0173323	0.00716278
-0.477328	0.00625059	0.00429122
-0.47694	0.00431087	0.00355354
-0.476552	0.010012	0.00540318
-0.476163	0.0216702	0.00793874
-0.475775	0.0221734	0.00802117
-0.475386	0.0218125	0.00794154
-0.474997	0.0246663	0.00842759
-0.474609	0.0158161	0.00673743
-0.474219	0.0130668	0.00611607
-0.47383	0.0098042	0.00528881
-0.473441	0.00573244	0.00403476
-0.473051	0.00413618	0.00341922
-0.472661	0.00443111	0.00353213
-0.472272	0.00888397	0.00499273
-0.471881	0.00965956	0.00519748
-0.471491	0.0117473	0.00572353
-0.471101	0.0240809	0.00818472
-0.47071	0.0223182	0.00786741
-0.470319	0.0150081	0.00643736
-0.469928	0.0225168	0.00786605
-0.469537	0.0153882	0.00649045
-0.469146	0.0153397	0.00647053
-0.468755	0.0138526	0.00613832
-0.468363	0.0109381	0.00544382
-0.467971	0.0182068	0.00701248
-0.467579	0.0125279	0.00581086
-0.467187	0.0100064	0.00518644
-0.466795	0.0108069	0.00537852
-0.466403	0.0107574	0.00535388
-0.46601	0.0126396	0.00579364
-0.465617	0.00949154	0.00501428
-0.465224	0.0256075	0.00822355
-0.464831	0.0141006	0.00609098
-0.464438	0.00793954	0.00456276
-0.464045	0.00992605	0.00509418
-0.463651	0.0125467	0.00571766
-0.463257	0.0212719	0.00743027
-0.462863	0.0193683	0.00707691
-0.462469	0.0161339	0.00644888
-0.462075	0.0113724	0.00540612
-0.46168	0.0166811	0.00653747
-0.461286	0.0137893	0.00593543
-0.460891	0.00856037	0.00466992
-0.460496	0.00985253	0.0050017
-0.460101	0.0211172	0.00730984
-0.459706	0.0163244	0.00641744
-0.45931	0.0108063	0.00521415
-0.458915	0.0123541	0.00556587
-0.458519	0.0170984	0.00653578
-0.458123	0.0175903	0.00661783
-0.457727	0.0015962	0.00199025
-0.45733	0.00916311	0.00475934
-0.456934	0.00763675	0.00433656
-0.456537	0.00976008	0.00489652
-0.45614	0.00990397	0.00492915
-0.455743	0.0169575	0.00644224
-0.455346	0.0148458	0.00601491
-0.454949	0.00992364	0.00490637
-0.454551	0.0049663	0.00346543
-0.454154	0.00969821	0.00483789
-0.453756	0.00490994	0.00343841
-0.453358	0.00973794	0.00483483
-0.45296	0.0124179	0.00545056
-0.452561	0.0239814	0.0075629
-0.452163	0.0209284	0.00705531
-0.451764	0.00744929	0.00420305
-0.451365	0.0130186	0.00554698
-0.450966	0.0271149	0.0079925
-0.450567	0.0100874	0.00486978
-0.450168	0.0165854	0.0062398
-0.449768	0.0160578	0.00613147
-0.449368	0.0112351	0.00511658
-0.448969	0.00815111	0.00434787
-0.448568	0.0157393	0.0060344
-0.448168	0.0119875	0.00526361
-0.447768	0.0143087	0.00574406
-0.447367	0.0165902	0.00617259
-0.446966	0.0200117	0.00676644
-0.446566	0.0252114	0.00758535
-0.446164	0.015492	0.00593983
-0.445763	0.0198138	0.00670942
-0.445362	0.00639752	0.00380792
-0.44496	0.00553217	0.00353604
-0.444558	0.00959182	0.00464671
-0.444156	0.012881	0.00537371
-0.443754	0.0180638	0.00635707
-0.443352	0.0180581	0.00635508
-0.442949	0.0197803	0.00664636
-0.442547	0.0246993	0.00741277
-0.442144	0.020263	0.0067005
-0.441741	0.00956153	0.00459711
-0.441338	0.0117924	0.00510089
-0.440934	0.010622	0.00483516
-0.440531	0.00651403	0.00378066
-0.440127	0.0110393	0.00491417
-0.439723	0.0131976	0.0053646
-0.439319	0.0175531	0.00617733
-0.438915	0.0190492	0.00642805
-0.438511	0.0194898	0.00649536
-0.438106	0.0184539	0.00630935
-0.437701	0.0197427	0.00651122
-0.437296	0.0154764	0.00575625
-0.436891	0.0185743	0.00630333
-0.436486	0.0216267	0.00679759
-0.436081	0.0279518	0.0077167
-0.435675	0.0260514	0.00743888
-0.435269	0.0216922	0.00678301
-0.434863	0.0211309	0.00668987
-0.434457	0.0186335	0.00627346
-0.434051	0.0156938	0.00574914
-0.433644	0.020093	0.00649916
-0.433238	0.0221829	0.00682092
-0.432831	0.0190749	0.006313
-0.432424	0.0168046	0.00591556
-0.432017	0.0178324	0.00609077
-0.431609	0.0189581	0.00627894
-0.431202	0.0198402	0.00641593
-0.430794	0.0154344	0.00564911
-0.430386	0.0181564	0.0061205
-0.429978	0.0159835	0.00574022
-0.42957	0.0138942	0.00534839
-0.429161	0.0189616	0.00624204
-0.428753	0.0231141	0.00688674
-0.428344	0.0150565	0.00555402
-0.427935	0.0131888	0.00519089
-0.427526	0.0151954	0.00556328
-0.427116	0.0181721	0.00607955
-0.426707	0.0166637	0.00582079
-0.426297	0.0169483	0.00586576
-0.425887	0.0249732	0.00710953
-0.425477	0.0285245	0.00758834
-0.425067	0.0217363	0.00661963
-0.424657	0.0223912	0.00671462
-0.424246	0.0188106	0.00614884
-0.423835	0.021788	0.0066103
-0.423424	0.0214035	0.00654386
-0.423013	0.0201493	0.0063424
-0.422602	0.0157931	0.00561291
-0.422191	0.0228992	0.00676069
-0.421779	0.0217269	0.00658418
-0.421367	0.0200818	0.00632114
-0.420955	0.0185083	0.00605921
